item,itemLabel,startDate,endDate
Q296317,Tunku Abdul Rahman,1960-09-01,1970-09-22
Q264516,Abdul Razak Hussein,1970-09-23,1975-08-12
Q4072989,Tengku Ahmad Rithauddeen Tengku Ismail,1975-08-13,1981-07-16
Q1521486,Ghazali Shafie,1981-07-17,1984-07-16
Q4072989,Tengku Ahmad Rithauddeen Tengku Ismail,1984-07-17,1986-08-10
Q2380853,Rais Yatim,1986-08-11,1987-05-07
Q4670201,Abu Hassan Omar,1987-05-20,1991-03-14
Q272588,Abdullah Ahmad Badawi,1991-03-15,1999-01-08
Q3176113,Syed Hamid Albar,1999-01-09,2008-03-18
Q2380853,Rais Yatim,2008-03-19,2009-04-08
Q4764583,Anifah Aman,2009-04-10,2018-05-09
Q7400032,Saifuddin Abdullah,2018-07-02,2020-02-24
Q5772615,Hishammuddin Hussein,2020-03-10,2021-07-07
Q5772615,Hishammuddin Hussein,2021-07-07,2021-08-16
Q7400032,Saifuddin Abdullah,2021-08-30,
